"","work","signature"
"608","1846_527_Григорьев А._Стихотворения Аполлона Григорьева","fi_sl"
"609","1846_529_Плещеев А._Стихотворения А. Плещеева. 1845-1846.","nlr_1"
"610","1846_529_Плещеев А._Стихотворения А. Плещеева. 1845-1846.","rsl"
"611","1846_529_Плещеев А._Стихотворения А. Плещеева. 1845-1846.","roz_1"
"612","1846_529_Плещеев А._Стихотворения А. Плещеева. 1845-1846.","fi_sl"
"613","1846_530_Полонский Я.П._Стихотворения 1845 года / [Соч.] Я.П. Полонского","nlr_1"
"614","1846_530_Полонский Я.П._Стихотворения 1845 года / [Соч.] Я.П. Полонского","rsl"
"615","1846_530_Полонский Я.П._Стихотворения 1845 года / [Соч.] Я.П. Полонского","roz_1"
"616","1846_530_Полонский Я.П._Стихотворения 1845 года / [Соч.] Я.П. Полонского","us_harvard"
"617","1846_530_Полонский Я.П._Стихотворения 1845 года / [Соч.] Я.П. Полонского","fi_sl"
"618","1846_532_NA_Сибирские мелодии","nlr_1"
"619","1846_532_NA_Сибирские мелодии","rsl"
"620","1846_532_NA_Сибирские мелодии","roz_1"
"621","1846_532_NA_Сибирские мелодии","fi_sl"
"622","1846_533_Н._Сочинения Н.: [Стихи]","nlr_1"
"623","1846_533_Н._Сочинения Н.: [Стихи]","rsl"
"624","1846_533_Н._Сочинения Н.: [Стихи]","roz_1"
"625","1846_535_Аксеновский Д._Стихотворения Д. Аксеновского, придворного мастера водоочистительных машин","nlr_1"
"626","1846_535_Аксеновский Д._Стихотворения Д. Аксеновского, придворного мастера водоочистительных машин","rsl"
"627","1846_537_NA_Подарок прекрасному полу :[Вып. 1]","nlr_1"
"628","1846_537_NA_Подарок прекрасному полу :[Вып. 1]","rsl"
"629","1846_537_NA_Подарок прекрасному полу :[Вып. 1]","fi_sl"
"630","1846_538_Савинский А._Стихотворения Анастасия Савинского : [Вып. 2]","nlr_1"
"631","1846_538_Савинский А._Стихотворения Анастасия Савинского : [Вып. 2]","rsl"
"632","1846_543_Бедарева А._Стихотворения Александры Бедаревой","nlr_1"
"633","1846_543_Бедарева А._Стихотворения Александры Бедаревой","rsl"
"634","1846_544_Ахлопков С._Фиолетовые книжки : Разные ст. в прозе и стихах","nlr_1"
"635","1846_544_Ахлопков С._Фиолетовые книжки : Разные ст. в прозе и стихах","rsl"
"636","1847_555_Бороздна И._Лучи и тени : Новые стихотворения И. Бороздны, изд. им в пользу Чернигов. дет. приюта","nlr_1"
"637","1847_555_Бороздна И._Лучи и тени : Новые стихотворения И. Бороздны, изд. им в пользу Чернигов. дет. приюта","rsl"
"638","1847_555_Бороздна И._Лучи и тени : Новые стихотворения И. Бороздны, изд. им в пользу Чернигов. дет. приюта","roz_1"
"639","1847_556_Голицын М._Проблески : Стихотворения кн. Михаила Голицына","nlr_1"
"640","1847_556_Голицын М._Проблески : Стихотворения кн. Михаила Голицына","rsl"
"641","1847_556_Голицын М._Проблески : Стихотворения кн. Михаила Голицына","roz_1"
"642","1847_558_Голишев Н._Духовные стихотворения Николая Голишева","nlr_1"
"643","1847_560_Майков А._Очерки Рима : [Стихи] / [Соч.] Аполлона Майкова","nlr_1"
"644","1847_560_Майков А._Очерки Рима : [Стихи] / [Соч.] Аполлона Майкова","rsl"
"645","1847_560_Майков А._Очерки Рима : [Стихи] / [Соч.] Аполлона Майкова","roz_1"
"646","1847_560_Майков А._Очерки Рима : [Стихи] / [Соч.] Аполлона Майкова","cz_slk"
"647","1847_562_Нольде Н.К._Стихотворения барона Н.К. Нольде 1846 года","nlr_1"
"648","1847_562_Нольде Н.К._Стихотворения барона Н.К. Нольде 1846 года","roz_1"
"649","1847_563_Скарретка В._Мечты и жизнь поэта / Соч. лишенного зрения Вильгельма Скарретки","nlr_1"
"650","1847_563_Скарретка В._Мечты и жизнь поэта / Соч. лишенного зрения Вильгельма Скарретки","rsl"
"651","1847_563_Скарретка В._Мечты и жизнь поэта / Соч. лишенного зрения Вильгельма Скарретки","roz_1"
"652","1847_566_Н.Т._Стихотворения / Н.Т.","nlr_1"
"653","1847_566_Н.Т._Стихотворения / Н.Т.","roz_1"
"654","1847_566_Н.Т._Стихотворения / Н.Т.","fi_sl"
"655","1847_568_Жмакин В._Подарок другу : Стихотворения В. Жмакина","nlr_1"
"656","1847_568_Жмакин В._Подарок другу : Стихотворения В. Жмакина","rsl"
"657","1847_568_Жмакин В._Подарок другу : Стихотворения В. Жмакина","us_harvard"
"658","1847_570_Фараонов И._Опыт переложения в стихи некоторых мест Священного писания / [Соч.] И. Фараонова","nlr_1"
"659","1847_570_Фараонов И._Опыт переложения в стихи некоторых мест Священного писания / [Соч.] И. Фараонова","rsl"
"660","1847_571_Чернов П._Стихотворения Платона Чернова (1845, 46 и 47)","nlr_1"
"661","1847_571_Чернов П._Стихотворения Платона Чернова (1845, 46 и 47)","us_harvard"
"662","1848_590_Соваж К._Тревога раздумья : Стихотворения К. Соваж","nlr_1"
"663","1848_590_Соваж К._Тревога раздумья : Стихотворения К. Соваж","roz_1"
"664","1848_590_Соваж К._Тревога раздумья : Стихотворения К. Соваж","fi_sl"
"665","1848_591_Волошеновский Ф._Поэтические вспышки : Стихотворения Федора Волошеновского","nlr_1"
"666","1848_591_Волошеновский Ф._Поэтические вспышки : Стихотворения Федора Волошеновского","rsl"
"667","1848_591_Волошеновский Ф._Поэтические вспышки : Стихотворения Федора Волошеновского","fi_sl"
"668","1848_592_Малышев Г._Стихотворения Григория Малышева","nlr_1"
"669","1848_592_Малышев Г._Стихотворения Григория Малышева","rsl"
"670","1848_592_Малышев Г._Стихотворения Григория Малышева","us_harvard"
"671","1848_592_Малышев Г._Стихотворения Григория Малышева","fi_sl"
"672","1848_593_Шкурин Х.Н._Из действительной жизни : Стихотворения Х.Н. Шкурина","nlr_1"
"673","1848_593_Шкурин Х.Н._Из действительной жизни : Стихотворения Х.Н. Шкурина","cz_slk"
"674","1848_593_Шкурин Х.Н._Из действительной жизни : Стихотворения Х.Н. Шкурина","ee_ester"
"675","1849_598_Ваненко И._Семейные приключения животных : (Басни иного манера) : [В стихах] / Соч. Ивана Ваненко","nlr_1"
"676","1849_598_Ваненко И._Семейные приключения животных : (Басни иного манера) : [В стихах] / Соч. Ивана Ваненко","rsl"
"677","1849_598_Ваненко И._Семейные приключения животных : (Басни иного манера) : [В стихах] / Соч. Ивана Ваненко","roz_1"
"678","1849_598_Ваненко И._Семейные приключения животных : (Басни иного манера) : [В стихах] / Соч. Ивана Ваненко","fi_sl"
"679","1849_600_Грузинов И._Отблески поэзии : [Стихотворения] / Соч. Иосифа Грузинова","nlr_1"
"680","1849_600_Грузинов И._Отблески поэзии : [Стихотворения] / Соч. Иосифа Грузинова","rsl"
"681","1849_600_Грузинов И._Отблески поэзии : [Стихотворения] / Соч. Иосифа Грузинова","roz_1"
"682","1849_600_Грузинов И._Отблески поэзии : [Стихотворения] / Соч. Иосифа Грузинова","fi_sl"
"683","1849_602_Миллер Ф._Стихотворения Ф. Миллера. 1841-1848","nlr_1"
"684","1849_602_Миллер Ф._Стихотворения Ф. Миллера. 1841-1848","rsl"
"685","1849_602_Миллер Ф._Стихотворения Ф. Миллера. 1841-1848","roz_1"
"686","1849_602_Миллер Ф._Стихотворения Ф. Миллера. 1841-1848","lt_vul"
"687","1849_602_Миллер Ф._Стихотворения Ф. Миллера. 1841-1848","ee_ester"
"688","1849_602_Миллер Ф._Стихотворения Ф. Миллера. 1841-1848","fi_sl"
"689","1849_603_NA_Сазандар : Стихи","nlr_1"
"690","1849_603_NA_Сазандар : Стихи","rsl"
"691","1849_603_NA_Сазандар : Стихи","roz_1"
"692","1849_603_NA_Сазандар : Стихи","cz_slk"
"693","1849_607_Шахова Е._Мирянка и Отшельница : Стихотворения Елисаветы Шаховой : В 2 ч.","nlr_1"
"694","1849_607_Шахова Е._Мирянка и Отшельница : Стихотворения Елисаветы Шаховой : В 2 ч.","rsl"
"695","1849_607_Шахова Е._Мирянка и Отшельница : Стихотворения Елисаветы Шаховой : В 2 ч.","roz_1"
"696","1850_613_Фет А._Стихотворения А. Фета","nlr_1"
"697","1850_613_Фет А._Стихотворения А. Фета","rsl"
"698","1850_613_Фет А._Стихотворения А. Фета","roz_1"
"699","1850_613_Фет А._Стихотворения А. Фета","ee_ester"
"700","1850_613_Фет А._Стихотворения А. Фета","fi_sl"
"701","1850_614_Щербина Н._Греческие стихотворения / [Соч.] Николая Щербины","nlr_1"
"702","1850_614_Щербина Н._Греческие стихотворения / [Соч.] Николая Щербины","rsl"
"703","1850_614_Щербина Н._Греческие стихотворения / [Соч.] Николая Щербины","roz_1"
"704","1850_617_Е.С._Стихотворения Е.С.","nlr_1"
"705","1834_631_Козлов И._Собрание стихотворений Ивана Козлова / 2-е изд. Ч. 1-2.","nlr_1"
"706","1834_631_Козлов И._Собрание стихотворений Ивана Козлова / 2-е изд. Ч. 1-2.","rsl"
"707","1834_631_Козлов И._Собрание стихотворений Ивана Козлова / 2-е изд. Ч. 1-2.","roz_1"
"708","1834_631_Козлов И._Собрание стихотворений Ивана Козлова / 2-е изд. Ч. 1-2.","fi_sl"
"709","1834_632_Крылов И._Басни Ивана Крылова / [С илл. А.П. Сапожникова]. Ч. 1-2","nlr_1"
"710","1834_632_Крылов И._Басни Ивана Крылова / [С илл. А.П. Сапожникова]. Ч. 1-2","rsl"
"711","1834_632_Крылов И._Басни Ивана Крылова / [С илл. А.П. Сапожникова]. Ч. 1-2","us_harvard"
"712","1834_632_Крылов И._Басни Ивана Крылова / [С илл. А.П. Сапожникова]. Ч. 1-2","cz_slk"
"713","1834_632_Крылов И._Басни Ивана Крылова / [С илл. А.П. Сапожникова]. Ч. 1-2","lt_vul"
"714","1834_632_Крылов И._Басни Ивана Крылова / [С илл. А.П. Сапожникова]. Ч. 1-2","ee_ester"
"715","1834_632_Крылов И._Басни Ивана Крылова / [С илл. А.П. Сапожникова]. Ч. 1-2","fi_sl"
"716","1834_634_Крылов И._Басни Ивана Крылова : В 8 кн. / Новое изд., вновь испр. и умнож.","nlr_1"
"717","1834_634_Крылов И._Басни Ивана Крылова : В 8 кн. / Новое изд., вновь испр. и умнож.","rsl"
"718","1843_637_Крылов И._Басни И.А. Крылова : В 9 кн.","nlr_1"
"719","1843_637_Крылов И._Басни И.А. Крылова : В 9 кн.","rsl"
"720","1843_637_Крылов И._Басни И.А. Крылова : В 9 кн.","roz_1"
"721","1843_637_Крылов И._Басни И.А. Крылова : В 9 кн.","us_harvard"
"722","1843_637_Крылов И._Басни И.А. Крылова : В 9 кн.","fi_sl"
"723","1834_639_NA_Утренняя звезда : Собрание статей в стихах и прозе: В 2 кн.","nlr_1"
"724","1834_639_NA_Утренняя звезда : Собрание статей в стихах и прозе: В 2 кн.","fi_sl"
"725","1842_646_Ваненко И._Звездочка: В 2 ч. / Разные сочинения Ивана Ваненко","nlr_1"
"726","1842_646_Ваненко И._Звездочка: В 2 ч. / Разные сочинения Ивана Ваненко","rsl"
"727","1842_646_Ваненко И._Звездочка: В 2 ч. / Разные сочинения Ивана Ваненко","fi_sl"
"728","1845_648_NA_Метеор : [Сб. стихотворений] : На 1845 год.","nlr_1"
"729","1845_648_NA_Метеор : [Сб. стихотворений] : На 1845 год.","rsl"
"730","1845_648_NA_Метеор : [Сб. стихотворений] : На 1845 год.","fi_sl"
"731","1846_652_Жадовская Ю._Стихотворения Юлии Жадовской","nlr_1"
"732","1846_652_Жадовская Ю._Стихотворения Юлии Жадовской","rsl"
"733","1846_652_Жадовская Ю._Стихотворения Юлии Жадовской","us_harvard"
"734","1846_652_Жадовская Ю._Стихотворения Юлии Жадовской","fi_sl"
"735","1847_654_Уманский И.В._Басни / И.В. Уманского [Кн. 1]","nlr_1"
"736","1847_654_Уманский И.В._Басни / И.В. Уманского [Кн. 1]","rsl"
"737","1847_654_Уманский И.В._Басни / И.В. Уманского [Кн. 1]","fi_sl"
"738","1848_655_Витусов П._Собрание стихотворений П. Витусова","nlr_1"
"739","1848_655_Витусов П._Собрание стихотворений П. Витусова","fi_sl"
"740","1848_658_Ключарев А._Стихотворения / [Соч.] Александра Ключарева","nlr_1"
"741","1848_658_Ключарев А._Стихотворения / [Соч.] Александра Ключарева","rsl"
"742","1848_658_Ключарев А._Стихотворения / [Соч.] Александра Ключарева","fi_sl"
"743","1848_660_Голишев Н._Военный досуг : Стихотворения Николая Голишева : С портр. авт.","nlr_1"
"744","1848_660_Голишев Н._Военный досуг : Стихотворения Николая Голишева : С портр. авт.","rsl"
"745","1848_660_Голишев Н._Военный досуг : Стихотворения Николая Голишева : С портр. авт.","fi_sl"
"746","1849_668_Жеребей Н._Очерки, силуэты, басни, картины и портреты : В 5 ч. / [Соч.] Николая Жеребея","nlr_1"
"747","1849_668_Жеребей Н._Очерки, силуэты, басни, картины и портреты : В 5 ч. / [Соч.] Николая Жеребея","rsl"
"748","1849_668_Жеребей Н._Очерки, силуэты, басни, картины и портреты : В 5 ч. / [Соч.] Николая Жеребея","fi_sl"
"749","1849_669_Жуковский В._Новые стихотворения В. Жуковского : В 3 т. Т. 1: Рустем и Зораб. Сказки и повести","nlr_1"
"750","1849_669_Жуковский В._Новые стихотворения В. Жуковского : В 3 т. Т. 1: Рустем и Зораб. Сказки и повести","rsl"
"751","1849_669_Жуковский В._Новые стихотворения В. Жуковского : В 3 т. Т. 1: Рустем и Зораб. Сказки и повести","roz_1"
"752","1849_669_Жуковский В._Новые стихотворения В. Жуковского : В 3 т. Т. 1: Рустем и Зораб. Сказки и повести","cz_slk"
"753","1849_669_Жуковский В._Новые стихотворения В. Жуковского : В 3 т. Т. 1: Рустем и Зораб. Сказки и повести","ee_ester"
"754","1849_669_Жуковский В._Новые стихотворения В. Жуковского : В 3 т. Т. 1: Рустем и Зораб. Сказки и повести","fi_sl"
"755","1835_684_Хлебников Н._Подарок друзьям в Новый год : [Сб. стихотворений] Н. Х.......ва","nlr_1"
"756","1843_720_NA_Рассвет : Соч. в стихах и прозе.","nlr_1"
"757","1843_720_NA_Рассвет : Соч. в стихах и прозе.","rsl"
"758","1846_739_Волков Ю._Стихотворения Юрия Волкова","nlr_1"
"759","1846_741_Иванов В._Стихотворения Владимира Иванова","nlr_1"
"760","1846_743_NA_Опыты в стихах и прозе","nlr_1"
"761","1846_744_Набатов С._Млечная звездочка : Стихотворения Сергея Набатова.","nlr_1"
"762","1846_745_Сельский С._Отголоски юности : Опыты в стихах С. Сельского","nlr_1"
"763","1846_745_Сельский С._Отголоски юности : Опыты в стихах С. Сельского","rsl"
"764","1847_750_Щербаков Г._Стихотворения / [Соч.] Григория Щербакова.","nlr_1"
"765","1847_750_Щербаков Г._Стихотворения / [Соч.] Григория Щербакова.","rsl"
"766","1847_751_NA_Туман на заре : [Стихи]","nlr_1"
"767","1847_752_Побыванец В._Ночь : [Сборник рассказов и стихов] / [Соч.] Василия Побыванца","nlr_1"
"768","1847_753_NA_Опыты в стихах и прозе","nlr_1"
"769","1847_754_Глебов Л._Стихотворения. 1845 и 1846 / [Соч.] Леонида Глебова.","nlr_1"
"770","1847_757_Михайловский Н._Некоторые из духовных стихотворений Николая Михайловского","nlr_1"
"771","1847_757_Михайловский Н._Некоторые из духовных стихотворений Николая Михайловского","rsl"
"772","1847_762_Остроумов И._Часы моей фантазии : Стихотворения Ивана Остроумова, крестьянина гр. Александра Никитича Панина, Владимир. губ., Гороховец. уезда, села Нижнего Ландеха. Посвящаются любителям поэзии. Ч. 1","nlr_1"
"773","1848_764_Дуров Н._Стихотворения / [Соч.] Николая Дурова","nlr_1"
"774","1848_772_Тимошурин К._Разные стихотворения Козьмы Тимошурина","nlr_1"
"775","1848_773_Покотилов Г._Стихотворения, сочиненные Гавриилом Покотиловым","nlr_1"
"776","1848_777_Покотилов Г._Увы! - без надежды, или Пагубное последствие пылкой страсти [и др. стихотворения] / Соч. Гавриила Покотилова.","nlr_1"
"777","1848_790_Любецкий С._Панорама народной русской жизни, особенно московской (представляющая замечательные местности Москвы и ее окрестностей, народные гулянья, праздники, торжища, нравств.-юморист. сцены, типы нравов и вообще соврем. быт наш с некоторыми воспоминаниями о старине) : Нечто вроде альманаха на 1848 г / [Соч.] С. Любецкого.","nlr_1"
"778","1849_792_А. С…._Смесь : [Стихотворения] / Соч. А. С......","nlr_1"
"779","1849_798_Максимов М._Памятник дум, чувств и упований : [Стихотворения] / Соч. М. Максимова","nlr_1"
"780","1849_798_Максимов М._Памятник дум, чувств и упований : [Стихотворения] / Соч. М. Максимова","rsl"
"781","1849_805_Татаринов П._Новая слава России, или Наши в Венгрии : Соврем. воен. альбом : [Стихи] / Соч. Петра Татаринова.","nlr_1"
"782","1849_807_Глебов А._Прощальный привет родине : Два стихотворения Александра Глебова","nlr_1"
"783","1849_810_NA_Стихотворения на кончину его императорского высочества государя великого князя Михаила Павловича","nlr_1"
"784","1849_810_NA_Стихотворения на кончину его императорского высочества государя великого князя Михаила Павловича","rsl"
"785","1849_810_NA_Стихотворения на кончину его императорского высочества государя великого князя Михаила Павловича","lt_vul"
"786","1850_822_Бригер Г._Стихотворения / [Соч.] Григория Бригера","nlr_1"
"787","1850_822_Бригер Г._Стихотворения / [Соч.] Григория Бригера","rsl"
"788","1850_823_Додаев-Магарский И._Стихотворения / [Соч.] Ивана Додаева-Магарского","nlr_1"
"789","1850_824_Г.Г.Р._Стихотворения / Г.Г.Р. 1.","nlr_1"
"790","1850_832_Неудачев И._Стихотворения Иосафа Неудачева","nlr_1"
"791","1850_843_Севостьянов К._Досуги в стихах и прозе бобровского гражданина Константина Севостьянова / П.В.Ф.","nlr_1"
"792","1850_843_Севостьянов К._Досуги в стихах и прозе бобровского гражданина Константина Севостьянова / П.В.Ф.","rsl"
