"","work","collection"
"563","1830_991_Орлов А._Смерть купца, или Отеческое наставление сыну при конце жизни : [В стихах] / Соч. Александра Орлова","nlr"
"564","1830_991_Орлов А._Смерть купца, или Отеческое наставление сыну при конце жизни : [В стихах] / Соч. Александра Орлова","rsl"
"565","1830_991_Орлов А._Смерть купца, или Отеческое наставление сыну при конце жизни : [В стихах] / Соч. Александра Орлова","rozanov"
"566","1830_991_Орлов А._Смерть купца, или Отеческое наставление сыну при конце жизни : [В стихах] / Соч. Александра Орлова","cz_slk"
"567","1830_991_Орлов А._Смерть купца, или Отеческое наставление сыну при конце жизни : [В стихах] / Соч. Александра Орлова","fi_sl"
"568","1831_992_Деларю М._Сон и смерть","nlr"
"569","1831_992_Деларю М._Сон и смерть","rsl"
"570","1831_992_Деларю М._Сон и смерть","spbgu"
"571","1830_994_Ф. С-в_Три желания : Московское народное предание, в стихах / Соч. Ф. С-ва","nlr"
"572","1830_994_Ф. С-в_Три желания : Московское народное предание, в стихах / Соч. Ф. С-ва","rsl"
"573","1830_994_Ф. С-в_Три желания : Московское народное предание, в стихах / Соч. Ф. С-ва","rozanov"
"574","1830_996_Литвинов В._Эмма : Стихотворение Василья Литвинова","nlr"
"575","1830_996_Литвинов В._Эмма : Стихотворение Василья Литвинова","rozanov"
"576","1830_996_Литвинов В._Эмма : Стихотворение Василья Литвинова","us_harvard"
"577","1830_996_Литвинов В._Эмма : Стихотворение Василья Литвинова","spbgu"
"578","1830_997_Глинка С._Карелия, или заточение Марфы Иоанновны Романовой, описательное стихотворение : В 4 ч.","nlr"
"579","1830_997_Глинка С._Карелия, или заточение Марфы Иоанновны Романовой, описательное стихотворение : В 4 ч.","rsl"
"580","1830_997_Глинка С._Карелия, или заточение Марфы Иоанновны Романовой, описательное стихотворение : В 4 ч.","rozanov"
"581","1830_997_Глинка С._Карелия, или заточение Марфы Иоанновны Романовой, описательное стихотворение : В 4 ч.","cz_slk"
"582","1830_997_Глинка С._Карелия, или заточение Марфы Иоанновны Романовой, описательное стихотворение : В 4 ч.","ee_ester"
"583","1830_997_Глинка С._Карелия, или заточение Марфы Иоанновны Романовой, описательное стихотворение : В 4 ч.","fi_sl"
"584","1830_997_Глинка С._Карелия, или заточение Марфы Иоанновны Романовой, описательное стихотворение : В 4 ч.","spbgu"
"585","1831_998_NA_Одиссей, или две достопамятные эпохи в жизни Али-Паши : Истинная повесть : В 2 ч.","nlr"
"586","1831_998_NA_Одиссей, или две достопамятные эпохи в жизни Али-Паши : Истинная повесть : В 2 ч.","rsl"
"587","1831_998_NA_Одиссей, или две достопамятные эпохи в жизни Али-Паши : Истинная повесть : В 2 ч.","rozanov"
"588","1831_998_NA_Одиссей, или две достопамятные эпохи в жизни Али-Паши : Истинная повесть : В 2 ч.","fi_sl"
"589","1831_999_Шатров Н.М._Осень 1830 года : Лирико-историческое песнопение слепого (Н.М. Шатрова)","nlr"
"590","1831_999_Шатров Н.М._Осень 1830 года : Лирико-историческое песнопение слепого (Н.М. Шатрова)","rsl"
"591","1831_999_Шатров Н.М._Осень 1830 года : Лирико-историческое песнопение слепого (Н.М. Шатрова)","rozanov"
"592","1831_999_Шатров Н.М._Осень 1830 года : Лирико-историческое песнопение слепого (Н.М. Шатрова)","cz_slk"
"593","1830_1000_Слепушкин Ф._Четыре времени года Русского Поселянина : Сельская поэма Федора Слепушкина","nlr"
"594","1830_1000_Слепушкин Ф._Четыре времени года Русского Поселянина : Сельская поэма Федора Слепушкина","rsl"
"595","1830_1000_Слепушкин Ф._Четыре времени года Русского Поселянина : Сельская поэма Федора Слепушкина","rozanov"
"596","1830_1000_Слепушкин Ф._Четыре времени года Русского Поселянина : Сельская поэма Федора Слепушкина","us_harvard"
"597","1830_1000_Слепушкин Ф._Четыре времени года Русского Поселянина : Сельская поэма Федора Слепушкина","cz_slk"
"598","1830_1000_Слепушкин Ф._Четыре времени года Русского Поселянина : Сельская поэма Федора Слепушкина","ee_ester"
"599","1830_1000_Слепушкин Ф._Четыре времени года Русского Поселянина : Сельская поэма Федора Слепушкина","fi_sl"
"600","1830_1000_Слепушкин Ф._Четыре времени года Русского Поселянина : Сельская поэма Федора Слепушкина","spbgu"
"601","1830_1002_Фомин Н._Русский ратник, или великодушие Гос. Имп. Николая I : Санктпетербургская повесть, взятая из анекдота, случившегося в благополучное царствование сего Монарха / Соч. Николая Фомина","nlr"
"602","1830_1002_Фомин Н._Русский ратник, или великодушие Гос. Имп. Николая I : Санктпетербургская повесть, взятая из анекдота, случившегося в благополучное царствование сего Монарха / Соч. Николая Фомина","cz_slk"
"603","1830_1003_NA_Семик, народное гулянье в Марьиной роще, в стихах, с прил. песни в честь Семика","nlr"
"604","1833_1011_Бездарный П._Вильгельм Гугарт. Стихотворение Петра Бездарного","nlr"
"605","1833_1011_Бездарный П._Вильгельм Гугарт. Стихотворение Петра Бездарного","rsl"
"606","1833_1011_Бездарный П._Вильгельм Гугарт. Стихотворение Петра Бездарного","rozanov"
"607","1833_1011_Бездарный П._Вильгельм Гугарт. Стихотворение Петра Бездарного","cz_slk"
"608","1833_1012_Неведомский Н._Деньги : сатира","nlr"
"609","1833_1012_Неведомский Н._Деньги : сатира","rsl"
"610","1833_1012_Неведомский Н._Деньги : сатира","rozanov"
"611","1833_1012_Неведомский Н._Деньги : сатира","us_harvard"
"612","1833_1012_Неведомский Н._Деньги : сатира","cz_slk"
"613","1832_1020_Ковалевский Е._Сибирь : Думы Е. Ковалевского","nlr"
"614","1832_1020_Ковалевский Е._Сибирь : Думы Е. Ковалевского","rsl"
"615","1832_1020_Ковалевский Е._Сибирь : Думы Е. Ковалевского","rozanov"
"616","1832_1020_Ковалевский Е._Сибирь : Думы Е. Ковалевского","us_harvard"
"617","1833_1021_Шаховская Е._Сновидение : Фантасмагория / Соч. Княжны Екатерины Шаховской","nlr"
"618","1833_1021_Шаховская Е._Сновидение : Фантасмагория / Соч. Княжны Екатерины Шаховской","rsl"
"619","1833_1021_Шаховская Е._Сновидение : Фантасмагория / Соч. Княжны Екатерины Шаховской","rozanov"
"620","1833_1021_Шаховская Е._Сновидение : Фантасмагория / Соч. Княжны Екатерины Шаховской","fi_sl"
"621","1832_1026_Рындовский Ф._Сотворение мира : Поэма / Соч. Федора Рындовского","nlr"
"622","1832_1026_Рындовский Ф._Сотворение мира : Поэма / Соч. Федора Рындовского","rsl"
"623","1832_1026_Рындовский Ф._Сотворение мира : Поэма / Соч. Федора Рындовского","us_harvard"
"624","1832_1026_Рындовский Ф._Сотворение мира : Поэма / Соч. Федора Рындовского","cz_slk"
"625","1832_1026_Рындовский Ф._Сотворение мира : Поэма / Соч. Федора Рындовского","spbgu"
"626","1830_1034_Пушкин А._Евгений Онегин: Роман в стихах : Гл. 2 / 2-е изд.","nlr"
"627","1830_1034_Пушкин А._Евгений Онегин: Роман в стихах : Гл. 2 / 2-е изд.","rsl"
"628","1830_1034_Пушкин А._Евгений Онегин: Роман в стихах : Гл. 2 / 2-е изд.","rozanov"
"629","1830_1034_Пушкин А._Евгений Онегин: Роман в стихах : Гл. 2 / 2-е изд.","us_harvard"
"630","1830_1034_Пушкин А._Евгений Онегин: Роман в стихах : Гл. 2 / 2-е изд.","ee_ester"
"631","1833_1049_Пушкин А._Евгений Онегин: Роман в стихах","nlr"
"632","1833_1049_Пушкин А._Евгений Онегин: Роман в стихах","rsl"
"633","1833_1049_Пушкин А._Евгений Онегин: Роман в стихах","rozanov"
"634","1833_1049_Пушкин А._Евгений Онегин: Роман в стихах","us_harvard"
"635","1833_1050_Иноземцов П._Ссыльный : Русская повесть [в стихах]","nlr"
"636","1833_1050_Иноземцов П._Ссыльный : Русская повесть [в стихах]","rsl"
"637","1833_1050_Иноземцов П._Ссыльный : Русская повесть [в стихах]","fi_sl"
"638","1833_1053_Рындовский Ф._Путешествие и отдых : Стихотворный рассказ","nlr"
"639","1833_1053_Рындовский Ф._Путешествие и отдых : Стихотворный рассказ","rsl"
"640","1833_1053_Рындовский Ф._Путешествие и отдых : Стихотворный рассказ","us_harvard"
"641","1833_1053_Рындовский Ф._Путешествие и отдых : Стихотворный рассказ","cz_slk"
"642","1833_1059_Кукольник Н._Торквато Тассо: большая драматическая фантазия, в стихах : (писана в 1830 и 1831 гг.)","nlr"
"643","1833_1059_Кукольник Н._Торквато Тассо: большая драматическая фантазия, в стихах : (писана в 1830 и 1831 гг.)","rsl"
"644","1833_1059_Кукольник Н._Торквато Тассо: большая драматическая фантазия, в стихах : (писана в 1830 и 1831 гг.)","cz_slk"
"645","1833_1059_Кукольник Н._Торквато Тассо: большая драматическая фантазия, в стихах : (писана в 1830 и 1831 гг.)","fi_sl"
"646","1833_1062_А.Р._Жалоба Коту Бурмосеко, щиту Совести и обличителю всех бессовестных штата калифов Счастливой Аравии","nlr"
"647","1833_1062_А.Р._Жалоба Коту Бурмосеко, щиту Совести и обличителю всех бессовестных штата калифов Счастливой Аравии","rsl"
"648","1832_1066_Кафтарев Ф.Я._Петропольские ночи: [Поэма]","nlr"
"649","1832_1066_Кафтарев Ф.Я._Петропольские ночи: [Поэма]","rsl"
"650","1832_1066_Кафтарев Ф.Я._Петропольские ночи: [Поэма]","spbgu"
"651","1833_1069_Орлов А._Сказки. Сказка 1-я. О черте и сером кафтане","nlr"
"652","1833_1069_Орлов А._Сказки. Сказка 1-я. О черте и сером кафтане","us_harvard"
"653","1833_1069_Орлов А._Сказки. Сказка 1-я. О черте и сером кафтане","cz_slk"
"654","1833_1070_Орлов А._Чертовы ночи, или новое не любо не слушай, а лгать не мешай","us_harvard"
"655","1832_1073_Данилова Е.П._Отступник : [Поэма] / Соч. Е.П. Даниловой","nlr"
"656","1832_1073_Данилова Е.П._Отступник : [Поэма] / Соч. Е.П. Даниловой","rsl"
"657","1832_1073_Данилова Е.П._Отступник : [Поэма] / Соч. Е.П. Даниловой","rozanov"
"658","1833_1074_NA_Елена Линская: Историческая повесть","nlr"
"659","1833_1074_NA_Елена Линская: Историческая повесть","rozanov"
