"","work","collection"
"625","1846_548_NA_Подарок прекрасному полу :[Вып. 1]","nlr"
"626","1846_548_NA_Подарок прекрасному полу :[Вып. 1]","rsl"
"627","1846_548_NA_Подарок прекрасному полу :[Вып. 1]","fi_sl"
"628","1846_549_Савинский А._Стихотворения Анастасия Савинского : [Вып. 2]","nlr"
"629","1846_549_Савинский А._Стихотворения Анастасия Савинского : [Вып. 2]","rsl"
"630","1846_554_Бедарева А._Стихотворения Александры Бедаревой","nlr"
"631","1846_554_Бедарева А._Стихотворения Александры Бедаревой","rsl"
"632","1846_564_Жадовская Ю._Стихотворения Юлии Жадовской","nlr"
"633","1846_564_Жадовская Ю._Стихотворения Юлии Жадовской","rsl"
"634","1846_564_Жадовская Ю._Стихотворения Юлии Жадовской","us_harvard"
"635","1846_564_Жадовская Ю._Стихотворения Юлии Жадовской","fi_sl"
"636","1846_566_Волков Ю._Стихотворения Юрия Волкова","nlr"
"637","1846_568_Иванов В._Стихотворения Владимира Иванова","nlr"
"638","1846_571_Набатов С._Млечная звездочка : Стихотворения Сергея Набатова.","nlr"
"639","1846_572_Сельский С._Отголоски юности : Опыты в стихах С. Сельского","nlr"
"640","1846_572_Сельский С._Отголоски юности : Опыты в стихах С. Сельского","rsl"
"641","1847_580_Бороздна И._Лучи и тени : Новые стихотворения И. Бороздны, изд. им в пользу Чернигов. дет. приюта","nlr"
"642","1847_580_Бороздна И._Лучи и тени : Новые стихотворения И. Бороздны, изд. им в пользу Чернигов. дет. приюта","rsl"
"643","1847_580_Бороздна И._Лучи и тени : Новые стихотворения И. Бороздны, изд. им в пользу Чернигов. дет. приюта","rozanov"
"644","1847_581_Голицын М._Проблески : Стихотворения кн. Михаила Голицына","nlr"
"645","1847_581_Голицын М._Проблески : Стихотворения кн. Михаила Голицына","rsl"
"646","1847_581_Голицын М._Проблески : Стихотворения кн. Михаила Голицына","rozanov"
"647","1847_583_Голишев Н._Духовные стихотворения Николая Голишева","nlr"
"648","1847_585_Майков А._Очерки Рима : [Стихи] / [Соч.] Аполлона Майкова","nlr"
"649","1847_585_Майков А._Очерки Рима : [Стихи] / [Соч.] Аполлона Майкова","rsl"
"650","1847_585_Майков А._Очерки Рима : [Стихи] / [Соч.] Аполлона Майкова","rozanov"
"651","1847_585_Майков А._Очерки Рима : [Стихи] / [Соч.] Аполлона Майкова","cz_slk"
"652","1847_587_Нольде Н.К._Стихотворения барона Н.К. Нольде 1846 года","nlr"
"653","1847_587_Нольде Н.К._Стихотворения барона Н.К. Нольде 1846 года","rozanov"
"654","1847_588_Скарретка В._Мечты и жизнь поэта / Соч. лишенного зрения Вильгельма Скарретки","nlr"
"655","1847_588_Скарретка В._Мечты и жизнь поэта / Соч. лишенного зрения Вильгельма Скарретки","rsl"
"656","1847_588_Скарретка В._Мечты и жизнь поэта / Соч. лишенного зрения Вильгельма Скарретки","rozanov"
"657","1847_591_Н.Т._Стихотворения / Н.Т.","nlr"
"658","1847_591_Н.Т._Стихотворения / Н.Т.","rozanov"
"659","1847_591_Н.Т._Стихотворения / Н.Т.","fi_sl"
"660","1847_593_Жмакин В._Подарок другу : Стихотворения В. Жмакина","nlr"
"661","1847_593_Жмакин В._Подарок другу : Стихотворения В. Жмакина","rsl"
"662","1847_593_Жмакин В._Подарок другу : Стихотворения В. Жмакина","us_harvard"
"663","1847_594_Фараонов И._Опыт переложения в стихи некоторых мест Священного писания / [Соч.] И. Фараонова","nlr"
"664","1847_594_Фараонов И._Опыт переложения в стихи некоторых мест Священного писания / [Соч.] И. Фараонова","rsl"
"665","1847_595_Чернов П._Стихотворения Платона Чернова (1845, 46 и 47)","nlr"
"666","1847_595_Чернов П._Стихотворения Платона Чернова (1845, 46 и 47)","us_harvard"
"667","1847_605_Уманский И.В._Басни / И.В. Уманского [Кн. 1]","nlr"
"668","1847_605_Уманский И.В._Басни / И.В. Уманского [Кн. 1]","rsl"
"669","1847_605_Уманский И.В._Басни / И.В. Уманского [Кн. 1]","fi_sl"
"670","1847_608_Щербаков Г._Стихотворения / [Соч.] Григория Щербакова.","nlr"
"671","1847_608_Щербаков Г._Стихотворения / [Соч.] Григория Щербакова.","rsl"
"672","1847_609_NA_Туман на заре : [Стихи]","nlr"
"673","1847_612_Глебов Л._Стихотворения. 1845 и 1846 / [Соч.] Леонида Глебова.","nlr"
"674","1847_615_Михайловский Н._Некоторые из духовных стихотворений Николая Михайловского","nlr"
"675","1847_615_Михайловский Н._Некоторые из духовных стихотворений Николая Михайловского","rsl"
"676","1847_620_Остроумов И._Часы моей фантазии : Стихотворения Ивана Остроумова, крестьянина гр. Александра Никитича Панина, Владимир. губ., Гороховец. уезда, села Нижнего Ландеха. Посвящаются любителям поэзии. Ч. 1","nlr"
"677","1848_627_Соваж К._Тревога раздумья : Стихотворения К. Соваж","nlr"
"678","1848_627_Соваж К._Тревога раздумья : Стихотворения К. Соваж","rozanov"
"679","1848_627_Соваж К._Тревога раздумья : Стихотворения К. Соваж","fi_sl"
"680","1848_628_Волошеновский Ф._Поэтические вспышки : Стихотворения Федора Волошеновского","nlr"
"681","1848_628_Волошеновский Ф._Поэтические вспышки : Стихотворения Федора Волошеновского","rsl"
"682","1848_628_Волошеновский Ф._Поэтические вспышки : Стихотворения Федора Волошеновского","fi_sl"
"683","1848_629_Малышев Г._Стихотворения Григория Малышева","nlr"
"684","1848_629_Малышев Г._Стихотворения Григория Малышева","rsl"
"685","1848_629_Малышев Г._Стихотворения Григория Малышева","us_harvard"
"686","1848_629_Малышев Г._Стихотворения Григория Малышева","fi_sl"
"687","1848_630_Шкурин Х.Н._Из действительной жизни : Стихотворения Х.Н. Шкурина","nlr"
"688","1848_630_Шкурин Х.Н._Из действительной жизни : Стихотворения Х.Н. Шкурина","cz_slk"
"689","1848_630_Шкурин Х.Н._Из действительной жизни : Стихотворения Х.Н. Шкурина","ee_ester"
"690","1848_632_Витусов П._Собрание стихотворений П. Витусова","nlr"
"691","1848_632_Витусов П._Собрание стихотворений П. Витусова","fi_sl"
"692","1848_634_Ключарев А._Стихотворения / [Соч.] Александра Ключарева","nlr"
"693","1848_634_Ключарев А._Стихотворения / [Соч.] Александра Ключарева","rsl"
"694","1848_634_Ключарев А._Стихотворения / [Соч.] Александра Ключарева","fi_sl"
"695","1848_636_Голишев Н._Военный досуг : Стихотворения Николая Голишева : С портр. авт.","nlr"
"696","1848_636_Голишев Н._Военный досуг : Стихотворения Николая Голишева : С портр. авт.","rsl"
"697","1848_636_Голишев Н._Военный досуг : Стихотворения Николая Голишева : С портр. авт.","fi_sl"
"698","1848_639_Дуров Н._Стихотворения / [Соч.] Николая Дурова","nlr"
"699","1848_647_Тимошурин К._Разные стихотворения Козьмы Тимошурина","nlr"
"700","1848_648_Покотилов Г._Стихотворения, сочиненные Гавриилом Покотиловым","nlr"
"701","1848_652_Покотилов Г._Увы! - без надежды, или Пагубное последствие пылкой страсти [и др. стихотворения] / Соч. Гавриила Покотилова.","nlr"
"702","1848_665_Любецкий С._Панорама народной русской жизни, особенно московской (представляющая замечательные местности Москвы и ее окрестностей, народные гулянья, праздники, торжища, нравств.-юморист. сцены, типы нравов и вообще соврем. быт наш с некоторыми воспоминаниями о старине) : Нечто вроде альманаха на 1848 г / [Соч.] С. Любецкого.","nlr"
"703","1849_667_Ваненко И._Семейные приключения животных : (Басни иного манера) : [В стихах] / Соч. Ивана Ваненко","nlr"
"704","1849_667_Ваненко И._Семейные приключения животных : (Басни иного манера) : [В стихах] / Соч. Ивана Ваненко","rsl"
"705","1849_667_Ваненко И._Семейные приключения животных : (Басни иного манера) : [В стихах] / Соч. Ивана Ваненко","rozanov"
"706","1849_667_Ваненко И._Семейные приключения животных : (Басни иного манера) : [В стихах] / Соч. Ивана Ваненко","fi_sl"
"707","1849_669_Грузинов И._Отблески поэзии : [Стихотворения] / Соч. Иосифа Грузинова","nlr"
"708","1849_669_Грузинов И._Отблески поэзии : [Стихотворения] / Соч. Иосифа Грузинова","rsl"
"709","1849_669_Грузинов И._Отблески поэзии : [Стихотворения] / Соч. Иосифа Грузинова","rozanov"
"710","1849_669_Грузинов И._Отблески поэзии : [Стихотворения] / Соч. Иосифа Грузинова","fi_sl"
"711","1849_671_Миллер Ф._Стихотворения Ф. Миллера. 1841-1848","nlr"
"712","1849_671_Миллер Ф._Стихотворения Ф. Миллера. 1841-1848","rsl"
"713","1849_671_Миллер Ф._Стихотворения Ф. Миллера. 1841-1848","rozanov"
"714","1849_671_Миллер Ф._Стихотворения Ф. Миллера. 1841-1848","lt_vul"
"715","1849_671_Миллер Ф._Стихотворения Ф. Миллера. 1841-1848","ee_ester"
"716","1849_671_Миллер Ф._Стихотворения Ф. Миллера. 1841-1848","fi_sl"
"717","1849_672_NA_Сазандар : Стихи","nlr"
"718","1849_672_NA_Сазандар : Стихи","rsl"
"719","1849_672_NA_Сазандар : Стихи","rozanov"
"720","1849_672_NA_Сазандар : Стихи","cz_slk"
"721","1849_675_Шахова Е._Мирянка и Отшельница : Стихотворения Елисаветы Шаховой : В 2 ч.","nlr"
"722","1849_675_Шахова Е._Мирянка и Отшельница : Стихотворения Елисаветы Шаховой : В 2 ч.","rsl"
"723","1849_675_Шахова Е._Мирянка и Отшельница : Стихотворения Елисаветы Шаховой : В 2 ч.","rozanov"
"724","1849_686_Жеребей Н._Очерки, силуэты, басни, картины и портреты : В 5 ч. / [Соч.] Николая Жеребея","nlr"
"725","1849_686_Жеребей Н._Очерки, силуэты, басни, картины и портреты : В 5 ч. / [Соч.] Николая Жеребея","rsl"
"726","1849_686_Жеребей Н._Очерки, силуэты, басни, картины и портреты : В 5 ч. / [Соч.] Николая Жеребея","fi_sl"
"727","1849_687_Жуковский В._Новые стихотворения В. Жуковского : В 3 т. Т. 1: Рустем и Зораб. Сказки и повести","nlr"
"728","1849_687_Жуковский В._Новые стихотворения В. Жуковского : В 3 т. Т. 1: Рустем и Зораб. Сказки и повести","rsl"
"729","1849_687_Жуковский В._Новые стихотворения В. Жуковского : В 3 т. Т. 1: Рустем и Зораб. Сказки и повести","rozanov"
"730","1849_687_Жуковский В._Новые стихотворения В. Жуковского : В 3 т. Т. 1: Рустем и Зораб. Сказки и повести","cz_slk"
"731","1849_687_Жуковский В._Новые стихотворения В. Жуковского : В 3 т. Т. 1: Рустем и Зораб. Сказки и повести","ee_ester"
"732","1849_687_Жуковский В._Новые стихотворения В. Жуковского : В 3 т. Т. 1: Рустем и Зораб. Сказки и повести","fi_sl"
"733","1849_692_А. С…._Смесь : [Стихотворения] / Соч. А. С...... ","nlr"
"734","1849_698_Максимов М._Памятник дум, чувств и упований : [Стихотворения] / Соч. М. Максимова","nlr"
"735","1849_698_Максимов М._Памятник дум, чувств и упований : [Стихотворения] / Соч. М. Максимова","rsl"
"736","1849_703_Татаринов П._Новая слава России, или Наши в Венгрии : Соврем. воен. альбом : [Стихи] / Соч. Петра Татаринова.","nlr"
"737","1849_708_NA_Стихотворения на кончину его императорского высочества государя великого князя Михаила Павловича","nlr"
"738","1849_708_NA_Стихотворения на кончину его императорского высочества государя великого князя Михаила Павловича","rsl"
"739","1849_708_NA_Стихотворения на кончину его императорского высочества государя великого князя Михаила Павловича","lt_vul"
"740","1850_721_Фет А._Стихотворения А. Фета","rsl"
"741","1850_721_Фет А._Стихотворения А. Фета","rozanov"
"742","1850_721_Фет А._Стихотворения А. Фета","ee_ester"
"743","1850_721_Фет А._Стихотворения А. Фета","fi_sl"
"744","1850_722_Щербина Н._Греческие стихотворения / [Соч.] Николая Щербины","nlr"
"745","1850_722_Щербина Н._Греческие стихотворения / [Соч.] Николая Щербины","rsl"
"746","1850_722_Щербина Н._Греческие стихотворения / [Соч.] Николая Щербины","rozanov"
"747","1850_724_Е.С._Стихотворения Е.С.","nlr"
"748","1850_733_Бригер Г._Стихотворения / [Соч.] Григория Бригера","nlr"
"749","1850_733_Бригер Г._Стихотворения / [Соч.] Григория Бригера","rsl"
"750","1850_734_Додаев-Магарский И._Стихотворения / [Соч.] Ивана Додаева-Магарского","nlr"
"751","1850_735_Г.Г.Р._Стихотворения / Г.Г.Р. 1.","nlr"
"752","1850_743_Неудачев И._Стихотворения Иосафа Неудачева","nlr"
"753","1833_775_Полежаев А._Кальян. Стихотворения Полежаева / Изд. 1","nlr"
"754","1833_775_Полежаев А._Кальян. Стихотворения Полежаева / Изд. 1","rsl"
"755","1833_775_Полежаев А._Кальян. Стихотворения Полежаева / Изд. 1","rozanov"
"756","1833_775_Полежаев А._Кальян. Стихотворения Полежаева / Изд. 1","cz_slk"
"757","1833_775_Полежаев А._Кальян. Стихотворения Полежаева / Изд. 1","fi_sl"
"758","1832_776_Кафтарев Ф.Я._Мои мечты. Стихотворения Ф.Я. Кафтарева 1-я книга","nlr"
"759","1832_776_Кафтарев Ф.Я._Мои мечты. Стихотворения Ф.Я. Кафтарева 1-я книга","rsl"
"760","1832_776_Кафтарев Ф.Я._Мои мечты. Стихотворения Ф.Я. Кафтарева 1-я книга","rozanov"
"761","1832_776_Кафтарев Ф.Я._Мои мечты. Стихотворения Ф.Я. Кафтарева 1-я книга","us_harvard"
"762","1833_778_Кульман Е.Б._Пиитические опыты Елисаветы Кульман: В 3 ч.","nlr"
"763","1833_778_Кульман Е.Б._Пиитические опыты Елисаветы Кульман: В 3 ч.","rsl"
"764","1833_778_Кульман Е.Б._Пиитические опыты Елисаветы Кульман: В 3 ч.","rozanov"
"765","1833_778_Кульман Е.Б._Пиитические опыты Елисаветы Кульман: В 3 ч.","cz_slk"
"766","1833_778_Кульман Е.Б._Пиитические опыты Елисаветы Кульман: В 3 ч.","lt_vul"
"767","1833_778_Кульман Е.Б._Пиитические опыты Елисаветы Кульман: В 3 ч.","ee_ester"
"768","1833_778_Кульман Е.Б._Пиитические опыты Елисаветы Кульман: В 3 ч.","fi_sl"
"769","1833_778_Кульман Е.Б._Пиитические опыты Елисаветы Кульман: В 3 ч.","spbgu"
"770","1832_779_Олов И._Разные стихотворения Иосифа Олова: В 2 ч.","nlr"
"771","1832_779_Олов И._Разные стихотворения Иосифа Олова: В 2 ч.","rsl"
"772","1832_779_Олов И._Разные стихотворения Иосифа Олова: В 2 ч.","fi_sl"
"773","1832_780_Гнедич Н._Стихотворения Н. Гнедича","nlr"
"774","1832_780_Гнедич Н._Стихотворения Н. Гнедича","rsl"
"775","1832_780_Гнедич Н._Стихотворения Н. Гнедича","rozanov"
"776","1832_780_Гнедич Н._Стихотворения Н. Гнедича","us_harvard"
"777","1832_780_Гнедич Н._Стихотворения Н. Гнедича","fi_sl"
"778","1832_780_Гнедич Н._Стихотворения Н. Гнедича","spbgu"
"779","1832_781_Грен А._Стихотворения Александра Грена","nlr"
"780","1832_781_Грен А._Стихотворения Александра Грена","us_harvard"
"781","1832_781_Грен А._Стихотворения Александра Грена","spbgu"
"782","1832_782_Давыдов Д.В._Стихотворения Дениса Давыдова","nlr"
"783","1832_782_Давыдов Д.В._Стихотворения Дениса Давыдова","rsl"
"784","1832_782_Давыдов Д.В._Стихотворения Дениса Давыдова","rozanov"
"785","1832_782_Давыдов Д.В._Стихотворения Дениса Давыдова","us_harvard"
"786","1832_782_Давыдов Д.В._Стихотворения Дениса Давыдова","pl_bn"
"787","1832_782_Давыдов Д.В._Стихотворения Дениса Давыдова","pl_buw"
"788","1832_782_Давыдов Д.В._Стихотворения Дениса Давыдова","ee_ester"
"789","1832_782_Давыдов Д.В._Стихотворения Дениса Давыдова","spbgu"
"790","1832_783_Демидов М._Стихотворения М. Демидова","nlr"
"791","1832_783_Демидов М._Стихотворения М. Демидова","rsl"
"792","1832_783_Демидов М._Стихотворения М. Демидова","cz_slk"
"793","1832_783_Демидов М._Стихотворения М. Демидова","fi_sl"
"794","1832_784_Картавцов И._Стихотворения Ивана Картавцова, или невинные занятия на бережке Сведежка","nlr"
"795","1832_784_Картавцов И._Стихотворения Ивана Картавцова, или невинные занятия на бережке Сведежка","rsl"
"796","1832_784_Картавцов И._Стихотворения Ивана Картавцова, или невинные занятия на бережке Сведежка","us_harvard"
"797","1832_784_Картавцов И._Стихотворения Ивана Картавцова, или невинные занятия на бережке Сведежка","fi_sl"
"798","1833_785_Кожухов Н._Стихотворения Н. Кожухова","nlr"
"799","1833_786_Павлов А._Стихотворения на новый 1833 год. Соч. Алексея Павлова","nlr"
"800","1833_786_Павлов А._Стихотворения на новый 1833 год. Соч. Алексея Павлова","rozanov"
"801","1833_787_Петров И._Стихотворения Ивана Петрова / 2-е изд.","nlr"
"802","1833_787_Петров И._Стихотворения Ивана Петрова / 2-е изд.","rsl"
"803","1833_787_Петров И._Стихотворения Ивана Петрова / 2-е изд.","us_harvard"
"804","1832_788_Полежаев А._Стихотворения Александра Полежаева","nlr"
"805","1832_788_Полежаев А._Стихотворения Александра Полежаева","rsl"
"806","1832_788_Полежаев А._Стихотворения Александра Полежаева","rozanov"
"807","1832_788_Полежаев А._Стихотворения Александра Полежаева","us_harvard"
"808","1832_788_Полежаев А._Стихотворения Александра Полежаева","ee_ester"
"809","1832_788_Полежаев А._Стихотворения Александра Полежаева","fi_sl"
"810","1832_788_Полежаев А._Стихотворения Александра Полежаева","spbgu"
"811","1833_789_Романович П._Стихотворения Петра Романовича","nlr"
"812","1833_789_Романович П._Стихотворения Петра Романовича","rsl"
"813","1833_789_Романович П._Стихотворения Петра Романовича","spbgu"
"814","1833_790_Теплова Н.С._Стихотворения Надежды Тепловой","nlr"
"815","1833_790_Теплова Н.С._Стихотворения Надежды Тепловой","rsl"
"816","1832_791_Тепляков В.Г._Стихотворения Виктора Теплякова: Т. 1","nlr"
"817","1832_791_Тепляков В.Г._Стихотворения Виктора Теплякова: Т. 1","rsl"
"818","1832_791_Тепляков В.Г._Стихотворения Виктора Теплякова: Т. 1","rozanov"
"819","1832_791_Тепляков В.Г._Стихотворения Виктора Теплякова: Т. 1","us_harvard"
"820","1832_791_Тепляков В.Г._Стихотворения Виктора Теплякова: Т. 1","fi_sl"
"821","1831_792_Шкляревский П._Стихотворения Павла Шкляревского","nlr"
"822","1831_792_Шкляревский П._Стихотворения Павла Шкляревского","rsl"
"823","1831_792_Шкляревский П._Стихотворения Павла Шкляревского","rozanov"
"824","1831_792_Шкляревский П._Стихотворения Павла Шкляревского","us_harvard"
"825","1831_792_Шкляревский П._Стихотворения Павла Шкляревского","ee_ester"
"826","1831_792_Шкляревский П._Стихотворения Павла Шкляревского","fi_sl"
"827","1833_793_Языков Н._Стихотворения Н. Языкова","nlr"
"828","1833_793_Языков Н._Стихотворения Н. Языкова","rsl"
"829","1833_793_Языков Н._Стихотворения Н. Языкова","rozanov"
"830","1833_793_Языков Н._Стихотворения Н. Языкова","us_harvard"
"831","1833_793_Языков Н._Стихотворения Н. Языкова","ee_ester"
"832","1833_793_Языков Н._Стихотворения Н. Языкова","fi_sl"
"833","1833_794_И.И.Т._Уединенная лира или собрание различных стихотворений И.И.Т.","nlr"
"834","1833_794_И.И.Т._Уединенная лира или собрание различных стихотворений И.И.Т.","rsl"
"835","1833_794_И.И.Т._Уединенная лира или собрание различных стихотворений И.И.Т.","us_harvard"
"836","1833_794_И.И.Т._Уединенная лира или собрание различных стихотворений И.И.Т.","fi_sl"
"837","1831_795_Маркевич Н._Украинские мелодии. Соч. Ник. Маркевича","nlr"
"838","1831_795_Маркевич Н._Украинские мелодии. Соч. Ник. Маркевича","rsl"
"839","1831_795_Маркевич Н._Украинские мелодии. Соч. Ник. Маркевича","rozanov"
"840","1831_795_Маркевич Н._Украинские мелодии. Соч. Ник. Маркевича","us_harvard"
"841","1831_795_Маркевич Н._Украинские мелодии. Соч. Ник. Маркевича","cz_slk"
"842","1831_795_Маркевич Н._Украинские мелодии. Соч. Ник. Маркевича","pl_bn"
"843","1831_795_Маркевич Н._Украинские мелодии. Соч. Ник. Маркевича","fi_sl"
"844","1832_796_Иванчин-Писарев Н._Чем богат тем и рад. Стихотворения Н. Иванчина-Писарева. Издано в пользу сирот лишившихся родителей от холеры","nlr"
"845","1832_796_Иванчин-Писарев Н._Чем богат тем и рад. Стихотворения Н. Иванчина-Писарева. Издано в пользу сирот лишившихся родителей от холеры","us_harvard"
"846","1832_852_Кафтарев_Романсы. Соч. Кафтарева","nlr"
"847","1832_852_Кафтарев_Романсы. Соч. Кафтарева","spbgu"
"848","1832_853_Глинка С._Русские песни и романсы. Соч. Сергея Глинки","nlr"
"849","1833_854_NA_Северная лютня. Майский подарок любительницам пения","fi_sl"
"850","1832_888_Шпигоцкий Аф._Тексты из Библии, примененные к отечественной войне 1812 года (Переложил в стихи Аф. Шпигоцкий)","nlr"
"851","1832_888_Шпигоцкий Аф._Тексты из Библии, примененные к отечественной войне 1812 года (Переложил в стихи Аф. Шпигоцкий)","rsl"
"852","1832_888_Шпигоцкий Аф._Тексты из Библии, примененные к отечественной войне 1812 года (Переложил в стихи Аф. Шпигоцкий)","cz_slk"
"853","1831_890_Крылов И._Басни Ивана Крылова : В 8 кн. / Новое изд. ...","nlr"
"854","1831_890_Крылов И._Басни Ивана Крылова : В 8 кн. / Новое изд. ...","rsl"
"855","1831_890_Крылов И._Басни Ивана Крылова : В 8 кн. / Новое изд. ...","fi_sl"
"856","1831_890_Крылов И._Басни Ивана Крылова : В 8 кн. / Новое изд. ...","spbgu"
"857","1833_891_Крылов И._Басни Ивана Крылова : В 8 кн. / Новое изд. ...","nlr"
"858","1833_891_Крылов И._Басни Ивана Крылова : В 8 кн. / Новое изд. ...","rsl"
"859","1833_891_Крылов И._Басни Ивана Крылова : В 8 кн. / Новое изд. ...","ee_ester"
"860","1833_891_Крылов И._Басни Ивана Крылова : В 8 кн. / Новое изд. ...","fi_sl"
"861","1833_891_Крылов И._Басни Ивана Крылова : В 8 кн. / Новое изд. ...","spbgu"
"862","1832_892_Майков М._Басни Михайла Майкова","nlr"
"863","1832_892_Майков М._Басни Михайла Майкова","rsl"
"864","1830_917_Алипанов Е._Стихотворения крестьянина Егора Алипанова","nlr"
"865","1830_917_Алипанов Е._Стихотворения крестьянина Егора Алипанова","rsl"
"866","1830_917_Алипанов Е._Стихотворения крестьянина Егора Алипанова","rozanov"
"867","1830_917_Алипанов Е._Стихотворения крестьянина Егора Алипанова","pl_buw"
"868","1830_917_Алипанов Е._Стихотворения крестьянина Егора Алипанова","fi_sl"
"869","1830_917_Алипанов Е._Стихотворения крестьянина Егора Алипанова","spbgu"
"870","1830_918_Гру--нов И._Цитра, или мелкие стихотворения И. Гру--нова","nlr"
"871","1830_918_Гру--нов И._Цитра, или мелкие стихотворения И. Гру--нова","fi_sl"
"872","1830_919_Дмитриев М._Стихотворения Михаила Дмитриева : В 2 ч.","nlr"
"873","1830_919_Дмитриев М._Стихотворения Михаила Дмитриева : В 2 ч.","rsl"
"874","1830_919_Дмитриев М._Стихотворения Михаила Дмитриева : В 2 ч.","rozanov"
"875","1830_919_Дмитриев М._Стихотворения Михаила Дмитриева : В 2 ч.","fi_sl"
"876","1830_920_Лебедев_Лира. Сочинение Лебедева","nlr"
"877","1830_920_Лебедев_Лира. Сочинение Лебедева","rsl"
"878","1830_920_Лебедев_Лира. Сочинение Лебедева","spbgu"
"879","1831_921_Масальский К._Сочинения, переводы и подражания в стихах Константина Масальского","nlr"
"880","1831_921_Масальский К._Сочинения, переводы и подражания в стихах Константина Масальского","rsl"
"881","1831_921_Масальский К._Сочинения, переводы и подражания в стихах Константина Масальского","rozanov"
"882","1831_921_Масальский К._Сочинения, переводы и подражания в стихах Константина Масальского","us_harvard"
"883","1831_921_Масальский К._Сочинения, переводы и подражания в стихах Константина Масальского","cz_slk"
"884","1831_921_Масальский К._Сочинения, переводы и подражания в стихах Константина Масальского","lt_vul"
"885","1831_921_Масальский К._Сочинения, переводы и подражания в стихах Константина Масальского","fi_sl"
"886","1830_922_Новиков С._Нескучное, или досуги. Соч. С. Новикова","nlr"
"887","1830_922_Новиков С._Нескучное, или досуги. Соч. С. Новикова","rozanov"
"888","1830_923_С. С._Опыты в стихах. Соч. С.С.","nlr"
"889","1830_925_Сухачев В._Листки из записной книжки Василия Сухачева","nlr"
"890","1830_925_Сухачев В._Листки из записной книжки Василия Сухачева","rsl"
"891","1830_925_Сухачев В._Листки из записной книжки Василия Сухачева","rozanov"
"892","1830_926_Трилунный_Стихотворения Трилунного. Альманах на 1830 год : В 2 ч.","rsl"
"893","1830_926_Трилунный_Стихотворения Трилунного. Альманах на 1830 год : В 2 ч.","us_harvard"
"894","1830_926_Трилунный_Стихотворения Трилунного. Альманах на 1830 год : В 2 ч.","fi_sl"
"895","1831_927_Шатров Н._Стихотворения Н. Шатрова : В 3 ч.","nlr"
"896","1831_927_Шатров Н._Стихотворения Н. Шатрова : В 3 ч.","rsl"
"897","1831_927_Шатров Н._Стихотворения Н. Шатрова : В 3 ч.","rozanov"
"898","1831_927_Шатров Н._Стихотворения Н. Шатрова : В 3 ч.","us_harvard"
"899","1831_927_Шатров Н._Стихотворения Н. Шатрова : В 3 ч.","fi_sl"
"900","1830_965_Рябинин П.П._Разбойники, русская баллада, и Изменщица, поэма, стихотворение Петра П. Рябинина","nlr"
"901","1830_965_Рябинин П.П._Разбойники, русская баллада, и Изменщица, поэма, стихотворение Петра П. Рябинина","rsl"
"902","1830_965_Рябинин П.П._Разбойники, русская баллада, и Изменщица, поэма, стихотворение Петра П. Рябинина","us_harvard"
"903","1830_965_Рябинин П.П._Разбойники, русская баллада, и Изменщица, поэма, стихотворение Петра П. Рябинина","cz_slk"
"904","1830_976_Мерзляков А._Песни и романсы","nlr"
"905","1830_976_Мерзляков А._Песни и романсы","rsl"
"906","1830_976_Мерзляков А._Песни и романсы","rozanov"
"907","1830_976_Мерзляков А._Песни и романсы","lt_vul"
"908","1830_976_Мерзляков А._Песни и романсы","fi_sl"
"909","1830_976_Мерзляков А._Песни и романсы","spbgu"
"910","1833_978_Рогов Н._Басни. Кн. 1","nlr"
"911","1833_978_Рогов Н._Басни. Кн. 1","rsl"
"912","1833_978_Рогов Н._Басни. Кн. 1","fi_sl"
"913","1831_987_Алферьев_Загадки на святки / Написал Алферьев","nlr"
"914","1831_987_Алферьев_Загадки на святки / Написал Алферьев","rsl"
"915","1830_1001_Шаховской А.А._Москва и Париж, в 1812 и 1814 годах : Воспоминания, в разностопных стихах","nlr"
"916","1830_1001_Шаховской А.А._Москва и Париж, в 1812 и 1814 годах : Воспоминания, в разностопных стихах","rsl"
"917","1830_1001_Шаховской А.А._Москва и Париж, в 1812 и 1814 годах : Воспоминания, в разностопных стихах","us_harvard"
"918","1830_1001_Шаховской А.А._Москва и Париж, в 1812 и 1814 годах : Воспоминания, в разностопных стихах","cz_slk"
"919","1830_1004_Бенецкий Н._Басни и Параболы Николая Бенецкого : В 2 кн.","nlr"
"920","1830_1004_Бенецкий Н._Басни и Параболы Николая Бенецкого : В 2 кн.","us_harvard"
"921","1830_1004_Бенецкий Н._Басни и Параболы Николая Бенецкого : В 2 кн.","ee_ester"
"922","1830_1004_Бенецкий Н._Басни и Параболы Николая Бенецкого : В 2 кн.","fi_sl"
"923","1832_1005_Зилов А._Басни Алексея Зилова : 2 ч.","nlr"
"924","1832_1005_Зилов А._Басни Алексея Зилова : 2 ч.","rsl"
"925","1832_1005_Зилов А._Басни Алексея Зилова : 2 ч.","cz_slk"
"926","1832_1005_Зилов А._Басни Алексея Зилова : 2 ч.","fi_sl"
"927","1833_1007_Максимов М._Романтические фантазии М. Максимова","nlr"
"928","1833_1008_Романович В._Стихотворения Василия Романовича","nlr"
"929","1833_1008_Романович В._Стихотворения Василия Романовича","rsl"
"930","1833_1008_Романович В._Стихотворения Василия Романовича","us_harvard"
"931","1833_1008_Романович В._Стихотворения Василия Романовича","fi_sl"
"932","1833_1008_Романович В._Стихотворения Василия Романовича","spbgu"
