"","work","signature"
"319","233_NA_Любовь к добродетельной деве, или Черты душевной красоты: Стихотворения, писанные в 1822 г.","us_harvard"
"320","233_NA_Любовь к добродетельной деве, или Черты душевной красоты: Стихотворения, писанные в 1822 г.","fi_sl"
"321","234_Раевич И.А._Плоды вечерних безделок, сочинение Ивана Раевича","nlr_1"
"322","234_Раевич И.А._Плоды вечерних безделок, сочинение Ивана Раевича","rsl"
"323","234_Раевич И.А._Плоды вечерних безделок, сочинение Ивана Раевича","cz_slk"
"324","236_Праволамский П._Стихотворения П. Праволамского","nlr_1"
"325","236_Праволамский П._Стихотворения П. Праволамского","roz_1"
"326","237_Моствило-Головач П._Стихотворения П. Моствило-Головача","nlr_1"
"327","240_Бакунин И.М._На все время и пора [Стихотворения]","nlr_1"
"328","240_Бакунин И.М._На все время и пора [Стихотворения]","rsl"
"329","240_Бакунин И.М._На все время и пора [Стихотворения]","cz_slk"
"330","240_Бакунин И.М._На все время и пора [Стихотворения]","ee_ester"
"331","241_Башкатов А._Быль и заблуждение моего ума и сердца. Соч. Алексея Башкатова, в стихах и прозе","nlr_1"
"332","241_Башкатов А._Быль и заблуждение моего ума и сердца. Соч. Алексея Башкатова, в стихах и прозе","cz_slk"
"333","241_Башкатов А._Быль и заблуждение моего ума и сердца. Соч. Алексея Башкатова, в стихах и прозе","fi_sl"
"334","246_А. П._Карманный песенник. Соч. А.П.","nlr_1"
"335","257_Богданов Н._Стихотворения Николая Богданова","nlr_1"
"336","257_Богданов Н._Стихотворения Николая Богданова","rsl"
"337","258_Горчаков В.Н._Стихотворения Владислава Горчакова","nlr_1"
"338","258_Горчаков В.Н._Стихотворения Владислава Горчакова","rsl"
"339","258_Горчаков В.Н._Стихотворения Владислава Горчакова","roz_1"
"340","258_Горчаков В.Н._Стихотворения Владислава Горчакова","us_harvard"
"341","259_Демидов М.А._Ау: Стихотворения М. Демидова","nlr_1"
"342","259_Демидов М.А._Ау: Стихотворения М. Демидова","rsl"
"343","259_Демидов М.А._Ау: Стихотворения М. Демидова","roz_1"
"344","259_Демидов М.А._Ау: Стихотворения М. Демидова","us_harvard"
"345","262_Карманов Г._Стихотворения Г. Карманова","nlr_1"
"346","262_Карманов Г._Стихотворения Г. Карманова","rsl"
"347","264_Кульман Е.Б._Полное собрание Русских, Немецких и Италиянских Стихотворений Елисаветы Кульман. Кн. 1. Пиитические опыты. Изд. 2-е","nlr_1"
"348","264_Кульман Е.Б._Полное собрание Русских, Немецких и Италиянских Стихотворений Елисаветы Кульман. Кн. 1. Пиитические опыты. Изд. 2-е","rsl"
"349","264_Кульман Е.Б._Полное собрание Русских, Немецких и Италиянских Стихотворений Елисаветы Кульман. Кн. 1. Пиитические опыты. Изд. 2-е","roz_1"
"350","264_Кульман Е.Б._Полное собрание Русских, Немецких и Италиянских Стихотворений Елисаветы Кульман. Кн. 1. Пиитические опыты. Изд. 2-е","us_harvard"
"351","264_Кульман Е.Б._Полное собрание Русских, Немецких и Италиянских Стихотворений Елисаветы Кульман. Кн. 1. Пиитические опыты. Изд. 2-е","fi_sl"
"352","265_Медведенко Н._Вадемекум. Стихотворения Н. Медведенко","nlr_1"
"353","269_Шахова Е.Н._Стихотворения Елизаветы Шаховой","nlr_1"
"354","269_Шахова Е.Н._Стихотворения Елизаветы Шаховой","rsl"
"355","269_Шахова Е.Н._Стихотворения Елизаветы Шаховой","roz_1"
"356","269_Шахова Е.Н._Стихотворения Елизаветы Шаховой","us_harvard"
"357","269_Шахова Е.Н._Стихотворения Елизаветы Шаховой","cz_slk"
"358","269_Шахова Е.Н._Стихотворения Елизаветы Шаховой","fi_sl"
"359","277_Мягков Н.Н._Опыты в стихах Н. Мягкова","nlr_1"
"360","285_NA_Бородинские акростихи","nlr_1"
"361","285_NA_Бородинские акростихи","rsl"
"362","286_Раевич И.А._Досужные вечера. Сочинение Ивана Раевича","roz_1"
"363","295_И. Д._Красное яичко или Светлодневный подарок москвичам : [Сб. стихотворений]","nlr_1"
"364","296_И. Д._Блины. Соч. И. Д.: Стихотворения","nlr_1"
"365","342_Зилов А._Басни Алексея Зилова. Ч. 5","nlr_1"
"366","342_Зилов А._Басни Алексея Зилова. Ч. 5","rsl"
"367","343_NA_Рукописи из зеленого портфеля","nlr_1"
"368","343_NA_Рукописи из зеленого портфеля","cz_slk"
"369","343_NA_Рукописи из зеленого портфеля","fi_sl"
"370","344_Шахова Е.Н._Опыт в стихах пятнадцатилетней девицы Елисаветы Шаховой : Писано в 1836 г.","nlr_1"
"371","346_А. П._Романсы, песни и стихотворения, или Подарок на новый год любителям и любительницам пения. Сочинение А.П.","nlr_1"
"372","350_NA_Разные стихотворения","nlr_1"
"373","631_Козлов И._Собрание стихотворений Ивана Козлова / 2-е изд. Ч. 1-2.","nlr_1"
"374","631_Козлов И._Собрание стихотворений Ивана Козлова / 2-е изд. Ч. 1-2.","rsl"
"375","631_Козлов И._Собрание стихотворений Ивана Козлова / 2-е изд. Ч. 1-2.","roz_1"
"376","631_Козлов И._Собрание стихотворений Ивана Козлова / 2-е изд. Ч. 1-2.","fi_sl"
"377","632_Крылов И._Басни Ивана Крылова / [С илл. А.П. Сапожникова]. Ч. 1-2","nlr_1"
"378","632_Крылов И._Басни Ивана Крылова / [С илл. А.П. Сапожникова]. Ч. 1-2","rsl"
"379","632_Крылов И._Басни Ивана Крылова / [С илл. А.П. Сапожникова]. Ч. 1-2","us_harvard"
"380","632_Крылов И._Басни Ивана Крылова / [С илл. А.П. Сапожникова]. Ч. 1-2","cz_slk"
"381","632_Крылов И._Басни Ивана Крылова / [С илл. А.П. Сапожникова]. Ч. 1-2","lt_vul"
"382","632_Крылов И._Басни Ивана Крылова / [С илл. А.П. Сапожникова]. Ч. 1-2","ee_ester"
"383","632_Крылов И._Басни Ивана Крылова / [С илл. А.П. Сапожникова]. Ч. 1-2","fi_sl"
"384","634_Крылов И._Басни Ивана Крылова : В 8 кн. / Новое изд., вновь испр. и умнож.","nlr_1"
"385","634_Крылов И._Басни Ивана Крылова : В 8 кн. / Новое изд., вновь испр. и умнож.","rsl"
"386","639_NA_Утренняя звезда : Собрание статей в стихах и прозе: В 2 кн.","nlr_1"
"387","639_NA_Утренняя звезда : Собрание статей в стихах и прозе: В 2 кн.","fi_sl"
"388","684_Хлебников Н._Подарок друзьям в Новый год : [Сб. стихотворений] Н. Х.......ва","nlr_1"
